ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
PGMN3,SMALL11+DIVO11+Wishlist,SMALL11,Bens de primeira necessidade,53.27,57.38,30.0,,,0.0,,46.03,75.9,43.95,89.04,True,67,Fundo duplo,,,False,4,8,False,,True,,False,False,False,False,True,False,3,10,False,True,True,False,True,False,True,False,False,False,True,0.99,True,2717309184.0,7.76,0.75,6.7,10.75,9.61,5.91,12.78,2.1,2.7,3.59,3.94,1.78,1.02,4.86,83.39,11.1,5.51,6.26,0.83,68.82,31.1,3.13,7.54,20.8,-49.9,-8.1,4.51,4.8,-58.5,45.2,-39.5,3.13,7.54,-54.86,1.57,0.6,0.15,3.7799999713897705,False,False,False,2.9015292379070923,3.3271362940527567,3.989749971151095,7.432271453440654,6.012160018958328,8.466334930821866,1.7899666807294725,,4.845592655294467,3.989749971151095,3.5907749740359853,7,True,4.7,-5.005952348835974,28.190282856349235,n/d,2025-12-26,última,"A Pague Menos (PGMN3) apresenta-se como um caso de estudo interessante no setor de bens de primeira necessidade, onde sua eficiência operacional, medida pelo ROE de 9,6% e pelo ROIC de 12,8%, posiciona-se ligeiramente acima da média dos seus pares, sugerindo uma capacidade superior de gerar valor sobre o capital empregado. Essa qualidade operacional convive com múltiplos de preço atrativos, visto que o papel é negociado a um P/L de 7,76 e a um P/VP de 0,75, indicando que o mercado precifica o ativo com desconto apesar de sua rentabilidade saudável. No entanto, essa aparente pechincha é acompanhada por um endividamento que exige atenção, dado que a relação Dívida Líquida/EBITDA de 3,59 vezes está acima da média setorial de 3,32 vezes, embora a liquidez corrente de 1,78 garanta fôlego no curto prazo. O dividend yield de 6,7% mostra-se coerente e atrativo para o setor, mas sua sustentabilidade futura pode ser pressionada caso o elevado endividamento passe a consumir uma parcela maior do fluxo de caixa em detrimento dos proventos. No quesito expansão, a companhia supera largamente seus pares com um robusto crescimento de receita composto nos últimos cinco anos de 11,1%, frente a uma retração média do setor de 12,1%. Por outro lado, o checklist de critérios fundamentalistas revela um perfil intermediário ao atender apenas 4 de 8 requisitos, penalizado justamente pelas margens espremidas de 2,1%, pelo endividamento elevado e pelo fato de os retornos não superarem a taxa Selic. Sob a ótica do valuation, as estimativas de preço-teto mostram uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 2,70 por Bazin até os otimistas R$ 6,92 por Graham, resultando em uma média de R$ 4,60 e uma mediana de R$ 3,72. Frente ao preço atual de R$ 3,52, o preço-teto ajustado com margem de segurança fica estabelecido em R$ 3,34, o que aponta para um upside negativo de 5,0% em relação a essa métrica mais rigorosa. Em balanço, o ativo destaca-se positivamente pelo forte crescimento histórico frente aos concorrentes, rentabilidade acima da média e múltiplos de avaliação descontados, mas traz como contrapartidas relevantes o endividamento acima do setor, margens líquidas apertadas e a ausência de margem de segurança em relação ao preço-teto ajustado.",Fundo duplo,True,False,,,Em Alta,3.5299999713897705,7.082153031904248,-50.39370041785203,False,True,False,Fundo duplo — rompeu pescoço ~R$3.54 (candidato)
FLRY3,BOVA11+SMALL11+DIVO11,BOVA11,Cuidados de saúde,52.5,49.41,70.0,,,0.2,,55.93,30.71,50.62,64.38,True,68,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$17.30, preço 13.7% acima do pescoço; falta fechar acima e segurar",False,5,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,True,False,True,True,True,True,True,0.7,True,10693128192.0,14.92,1.94,6.09,6.57,13.0,10.93,12.7,8.01,6.13,1.78,1.96,1.86,0.98,56.04,97.95,14.4,13.0,6.47,0.55,61.45,37.83,13.12,19.68,49.9,-0.1,21.5,15.22,15.49,-18.6,27.9,35.6,14.3,19.68,20.24,0.95,0.59,0.05,19.670000076293945,False,False,False,9.224024410416886,9.427882074571297,9.625010253829936,17.34244572988933,9.006266373152373,17.48076977467835,3.742555272019566,16.981354964196655,12.726821940104974,9.625010253829936,8.662509228446943,7,True,4.7,-55.960807346986755,-35.298312705940496,2026-11-05,2026-08-12,última,,,False,False,,,Em Alta,19.68000030517578,-0.05081417035956992,-2.187968775252691,True,False,False,sem sinal (Em Alta)
BRBI11,SMALL11+DIVO11,SMALL11,Produtos financeiros,51.9,55.18,33.333333333333336,20.63,,0.4,,32.93,45.29,100.0,90.41,False,69,Não,,,False,3,5,False,,True,,False,False,True,,False,True,3,9,True,True,False,,False,,,True,True,True,True,,True,,9.02,1.78,10.07,11.84,19.7,21.77,1.85,0.0,,,,,,,106.81,-22.4,7.07,0.94,0.23,95.52,4.48,11.74,20.71,22.3,-30.7,-5.1,17.68,16.94,-43.3,35.1,-23.4,11.74,20.71,-38.76,0.99,0.49,-0.01,14.359999656677246,False,False,False,12.146089959097715,17.684706980446276,16.55698408308685,16.999354030488927,,7.333333333333334,4.252961570792913,,13.430278588991044,14.351537021092282,12.916383318983055,4,True,2.4,-10.053038803680792,-6.4743808489848504,n/d,n/d,,,,False,False,,,Lateral,13.699999809265137,4.81751720146566,-32.18786680760366,False,False,False,sem sinal (Lateral)
ASAI3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,51.87,53.96,40.0,,,0.0,,70.47,65.29,24.52,10.27,True,70,Não,,,False,5,8,False,,True,,False,False,True,False,True,False,4,10,True,True,True,False,True,False,True,False,False,True,True,3.55,False,12220111872.0,11.93,1.81,1.23,0.83,15.21,29.87,21.18,1.24,2.75,3.72,2.46,1.12,4.25,0.87,9.94,123.2,9.53,6.76,0.41,88.47,11.53,7.01,10.43,30.3,-12.5,5.9,8.61,8.65,-32.8,47.4,27.1,7.04,10.16,11.74,1.72,0.63,-0.03,9.130000114440918,False,False,False,0.5432153004732803,1.007664382377935,10.140192918385761,9.319712877175018,11.12092326937105,0.7357039793438809,8.634037167844765,,,,,4,False,20.5,,,n/d,n/d,,,,False,False,,,Em Alta,8.960000038146973,1.8973222719885552,-14.011508374741922,False,False,False,sem sinal (Em Alta)
RDOR3,BOVA11+AUVP11,BOVA11,Cuidados de saúde,51.85,48.65,70.0,,,0.2,,62.78,22.61,51.83,43.84,True,71,Fundo duplo,,,False,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,False,True,False,True,False,True,True,True,0.72,True,80824639488.0,16.57,3.86,12.17,4.01,23.26,13.61,15.63,8.35,7.01,1.12,1.01,2.9,2.51,2.12,66.42,22.9,13.8,6.35,0.64,79.71,18.16,32.33,44.66,14.9,-16.9,5.3,37.85,37.86,-27.6,32.0,-7.4,32.33,44.66,-22.76,1.2,0.65,0.05,37.130001068115234,False,False,False,10.6313443975173,19.721143857394587,29.69055607438303,22.022231021066514,26.48344836642331,22.850090763260766,16.986770054193293,27.828389944503634,22.026746809842805,22.43616089216364,20.19254480294728,8,True,2.8,-45.616632851951934,-40.67668684028693,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,36.06999969482422,2.9387340789002403,-17.400780054892472,False,True,False,Fundo duplo — rompeu pescoço ~R$36.05 (candidato)
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,51.82,51.16,55.55555555555556,,,0.9,,42.82,73.75,45.03,44.52,False,72,Fundo duplo,,,False,2,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,True,False,True,False,True,False,True,0.39,True,4824666624.0,6.88,0.35,5.07,4.02,5.11,0.79,10.24,8.96,3.42,2.9,3.97,1.88,0.5,1.86,27.65,34.0,4.92,3.98,0.45,44.22,55.77,2.03,4.57,18.7,-47.2,-1.1,2.87,2.9,-55.6,44.9,-22.6,2.03,4.57,-37.96,1.59,0.62,0.02,2.4100000858306885,False,False,False,0.6919432882997731,0.9749754787620168,3.52552481652676,7.366820293790551,2.702993433584011,2.229896883671946,1.7497573145187508,6.980350124789086,,,,4,False,10.6,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,2.3399999141693115,2.991460437135385,-49.013514701460835,False,True,False,Fundo duplo — rompeu pescoço ~R$2.33 (candidato)
SBFG3,SMALL11,SMALL11,Consumo discricionário,51.38,48.1,70.0,,,0.9,,41.7,84.48,28.04,26.03,False,73,Rompimento,,,False,3,8,False,,True,,False,True,True,True,True,True,7,10,False,True,False,False,True,False,True,False,False,True,False,0.87,True,2059829632.0,4.75,0.62,6.29,2.7,13.07,10.92,8.98,5.0,4.03,3.49,5.45,1.62,1.0,0.42,12.83,185.0,3.94,4.63,0.8,67.87,32.13,7.96,14.95,12.2,-40.3,-12.7,11.52,11.44,-46.8,42.3,-25.8,7.96,14.81,-41.16,1.62,0.67,0.06,8.930000305175781,False,False,False,1.723483044468322,3.197061047488737,24.910000851279808,24.683121627027475,26.4977110644327,6.705600977085931,18.485010869599456,15.094135072754703,,,,5,False,15.4,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,8.760000228881836,1.9406400896366804,-41.57497187336149,False,True,False,"Rompimento (vol x0.8, +1.9% do topo, MM50>MM200)"
HYPE3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,51.19,53.16,40.0,,,0.2,,58.86,43.58,57.65,42.47,True,74,Rompimento,,,False,3,8,False,,True,,False,False,True,True,True,False,4,10,False,True,False,True,False,False,True,False,True,True,True,0.42,True,15811748864.0,8.77,1.06,4.84,3.87,12.1,12.72,10.74,19.82,7.5,2.25,2.93,1.86,0.53,1.1,33.96,4.5,6.99,6.31,0.5,50.22,49.77,19.85,26.59,13.1,-15.5,4.3,22.32,22.37,-25.3,31.0,-1.4,19.85,25.56,-16.76,1.06,0.6,0.04,22.459999084472656,False,False,False,6.211380419024722,11.522110677290858,33.93329394176313,34.94204059726839,30.381606266690394,25.196167829468923,19.705919069665494,14.060058357509497,24.248742391379526,25.196167829468923,22.676551046522032,7,True,5.6,0.9641672790587252,7.96412902858703,n/d,n/d,,,Rompimento,False,False,,,Em Alta,22.010000228881836,2.044519995053551,-16.208289293569354,False,True,False,"Rompimento (vol x1.4, +2.0% do topo, MM50>MM200)"
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,51.08,54.8,30.0,,,0.0,,38.31,65.8,89.08,32.88,True,75,Rompimento,,,True,2,8,False,,True,,False,False,False,True,False,True,3,10,False,False,False,False,False,True,True,False,False,False,True,-0.04,True,5912779264.0,9.03,0.69,6.11,3.26,7.65,8.74,8.32,6.23,4.36,-0.32,-0.55,2.55,0.21,1.67,29.43,-22.6,7.56,3.52,1.38,34.41,65.59,16.79,28.44,4.9,-38.0,-7.0,23.47,22.62,-41.0,30.6,-25.3,16.79,25.92,-40.66,0.71,0.4,-0.0,17.6200008392334,False,False,False,4.102415510255669,7.03747521472876,23.909328093300907,33.48333926426837,16.893890348838976,20.29786958591292,11.833780598038059,22.810354091523994,,,,6,False,8.2,,,n/d,n/d,,,Rompimento,False,False,,,Lateral,17.350000381469727,1.5561985696094904,-38.970552789839864,False,True,False,"Rompimento (vol x1.5, +1.6% do topo, MM50>MM200) · ⚡ cruzamento de médias (MM21>MM30) hoje"
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,50.98,54.68,30.0,,,0.0,,67.2,61.69,27.94,34.25,True,76,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$3.97, preço 2.8% abaixo do pescoço; falta fechar acima e segurar",False,5,8,False,,False,,False,False,True,False,False,True,3,10,True,True,True,False,False,True,True,False,False,True,True,9.15,False,3825811456.0,8.36,2.43,5.11,3.39,29.04,144.02,16.55,0.8,3.78,2.98,2.52,1.43,13.46,0.56,28.36,-57.5,5.67,5.34,0.65,95.87,2.86,3.04,7.18,27.0,-46.2,2.6,4.81,4.94,-57.7,42.9,-27.5,3.04,6.25,-42.86,0.85,0.34,-0.0,3.859999895095825,False,False,False,0.9353486308205817,1.7350717101721789,6.117822800241588,4.0623026527046795,8.492210437550902,3.760485277130923,5.586841953428169,13.348856078385959,,,,5,False,14.3,,,n/d,n/d,,,,False,False,,,Em Alta,4.099999904632568,-5.853658905347004,-47.230393576129224,False,False,False,sem sinal (Em Alta)
LOGG3,SMALL11+DIVO11,SMALL11,Imobiliário,50.69,49.05,60.0,,,0.8,,51.23,51.3,18.91,93.84,False,77,Não,,,False,2,8,False,,True,,True,True,True,True,False,False,6,10,False,False,False,True,False,False,True,False,True,False,False,0.57,True,2229445120.0,5.72,0.61,28.22,13.45,10.63,8.83,3.04,136.74,19.45,121.08,302.7,0.52,0.64,2.33,76.94,-33.1,4.1,0.1,0.28,45.7,53.91,15.97,28.1,59.7,-9.3,1.6,23.61,22.57,-19.2,31.0,13.7,22.17,28.1,-1.66,0.94,0.53,0.16,25.5,True,False,False,24.500505107993945,30.428547045724297,39.5477967419632,64.75428428672645,70.89360555561126,41.65247844481328,18.777950798481445,,41.5078811401877,39.5477967419632,35.59301706776688,7,True,3.8,39.580459089281874,62.77600447132432,n/d,n/d,,,,False,False,,,Lateral,24.600000381469727,3.658534977943373,-10.527983050116685,False,False,False,sem sinal (Lateral)
SBSP3,BOVA11+AUVP11,BOVA11,Serviços públicos,50.35,50.41,50.0,,,0.1,,70.67,32.79,40.09,23.97,True,78,Não,,,False,7,8,False,,True,,False,False,True,False,False,True,5,10,True,True,True,True,False,True,True,True,True,True,True,0.76,True,91961851904.0,11.0,1.96,2.7,2.57,17.8,17.28,12.72,19.67,8.09,2.25,2.48,1.47,1.14,0.86,28.25,-33.9,10.54,7.77,0.3,59.31,40.69,22.84,35.21,14.5,-25.7,-9.4,27.4,27.58,-33.8,27.5,-1.0,23.31,35.21,-16.36,1.13,0.71,0.06,26.149999618530273,False,False,False,4.797470104145387,8.899307043189692,31.498863176866003,26.713978226844777,36.466029470276446,11.780995202935035,25.434242348214806,26.149999618530273,26.340684673944555,26.431988922687523,23.78879003041877,6,True,7.6,-9.029482304230385,0.7291971632732208,n/d,n/d,,,,False,False,,,Lateral,26.1200008392334,0.11484984047862579,-25.958437535980828,False,False,False,sem sinal (Lateral)
GGPS3,SMALL11,SMALL11,Bens Industriais,50.2,50.23,50.0,,,0.7,,60.39,44.87,49.62,19.18,False,79,Fundo duplo,,,False,5,8,False,,True,,False,False,True,False,True,True,5,10,True,True,False,False,True,True,True,False,False,True,True,0.48,True,9893408768.0,10.37,2.11,2.32,2.32,20.36,19.43,11.88,5.1,6.58,1.03,1.22,2.87,1.38,0.69,24.03,207.7,8.01,7.28,0.78,74.55,25.29,11.0,19.55,19.5,-32.7,3.0,16.21,15.31,-43.7,30.6,-18.1,11.0,19.55,-33.46,1.13,0.64,0.12,13.149999618530273,False,False,False,2.1766047340060397,4.037601781581204,16.80207280091862,13.334796532404123,21.959735829704787,9.294207014285712,15.3437796898955,10.624474795906107,,,,6,False,10.1,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,12.619999885559082,4.199680964955199,-33.0788810492922,False,True,False,Fundo duplo — rompeu pescoço ~R$12.96 (candidato)
CSMG3,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,49.58,47.74,60.0,,,0.1,,63.47,15.08,34.23,85.62,True,80,Não,,,False,5,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,False,False,True,True,False,True,True,True,0.9,True,21666426880.0,16.26,2.38,3.95,10.18,14.6,15.68,11.59,14.88,8.89,2.77,3.34,1.22,1.06,,165.56,-21.2,11.85,6.35,0.28,51.64,48.36,27.98,67.45,104.2,-15.3,-1.0,52.64,48.76,-20.9,32.2,33.4,41.91,67.45,18.04,0.88,0.48,0.09,57.13999938964844,False,False,False,41.556031965521086,60.5055825417987,36.547109080709944,43.569516580254025,,33.8014680094549,9.387787634742802,49.67465686891682,44.27572750777591,42.56277427288755,38.3064968455988,6,True,6.4,-32.960277818031514,-22.51360171383382,n/d,n/d,,,,False,False,,,Em Baixa,58.43000030517578,-2.2077715365219186,-15.747567610193958,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
EGIE3,BOVA11+DIVO11,BOVA11,Serviços públicos,49.48,51.15,40.0,,,0.1,,77.92,23.34,19.4,63.7,True,81,Não,,,False,6,8,False,,True,,False,False,True,False,True,False,4,10,True,True,True,True,True,False,True,False,True,True,True,1.43,True,42703904768.0,10.38,2.74,3.11,6.54,26.37,32.12,11.59,28.94,8.78,3.56,4.3,1.09,2.06,1.23,67.9,270.0,11.5,6.68,0.19,74.84,23.06,26.83,37.14,12.4,-18.8,-5.0,30.18,30.59,-26.9,26.0,0.2,27.15,37.14,-15.16,0.94,0.63,0.05,30.149999618530273,False,False,False,14.087282439228709,26.131908924769256,38.48627118935704,26.816655438177847,43.587700179279835,42.11633018882194,23.2145036773754,26.16185553814295,30.075313446894118,26.4892554881604,23.84032993934436,8,True,3.1,-20.927594557274798,-0.24771533194399842,n/d,n/d,,,,False,False,,,Lateral,29.3799991607666,2.6208321298794024,-20.77910631206843,False,False,False,sem sinal (Lateral)
CPLE3,BOVA11,BOVA11,Serviços públicos,49.23,43.8,80.0,,,0.1,,47.23,29.76,35.14,80.82,True,82,Não,,,False,5,8,False,,True,,False,False,True,True,True,True,8,10,False,True,True,False,True,True,True,False,True,False,True,0.9,True,46325923840.0,14.47,1.88,6.99,9.14,12.99,9.34,9.82,11.41,9.33,2.97,4.24,1.3,0.98,0.29,132.32,50.0,14.33,5.45,0.3,61.78,38.29,10.29,16.67,51.6,-6.4,4.1,13.99,13.56,-17.9,25.8,30.5,11.94,16.67,15.14,1.13,0.76,0.05,15.600000381469727,False,False,False,10.189637828052142,18.90177817103672,14.284727370730744,14.187395570873308,32.34277895259791,8.56043112128839,13.044920844214491,12.557973896443947,15.508705469404706,13.6161582075439,12.254542386789511,8,True,3.8,-21.445243031237858,-0.5852237809780059,n/d,n/d,,,,False,False,,,Em Alta,15.199999809265137,2.631582744894323,-7.538003935233995,False,False,False,sem sinal (Em Alta)
MOTV3,BOVA11,BOVA11,Bens Industriais,48.95,52.29,30.0,,,0.7,,72.04,52.23,24.84,18.49,False,83,Fundo triplo,,,False,6,8,False,,True,,False,False,True,False,True,False,3,10,True,True,False,True,True,False,True,True,True,True,False,1.9,False,32500719616.0,8.17,1.79,1.33,2.26,21.85,19.92,11.72,19.27,6.78,3.69,4.41,1.77,2.45,0.54,18.46,58.4,10.75,6.62,0.44,77.07,22.24,13.6,17.55,18.9,-7.9,8.6,15.07,15.22,-22.1,28.6,8.5,13.67,17.55,-6.86,1.29,0.78,0.05,16.170000076293945,False,False,False,2.6092586676743004,4.840174828535827,26.224296329362886,20.05689667755818,34.1590725204222,10.38593205872702,23.94822532719177,9.544799790622776,,,,6,False,13.1,,,n/d,n/d,,,Fundo triplo,False,False,,,Em Alta,15.6899995803833,3.0592766650597847,-8.88612684532114,False,True,False,Fundo triplo — rompeu pescoço ~R$15.15 (candidato)
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,48.24,51.46,30.0,,,1.0,,30.17,73.63,59.73,75.34,False,84,Não,,,False,4,8,False,,True,,False,False,False,True,True,False,3,10,False,False,True,False,True,True,True,False,False,True,True,0.5,True,14708290560.0,17.58,0.73,3.63,8.58,4.13,12.06,10.0,1.14,2.05,0.99,1.38,2.88,0.28,0.24,150.85,73.2,5.48,5.06,1.04,34.12,23.4,6.66,11.41,67.1,-2.5,10.5,9.25,8.97,-25.3,28.7,27.9,7.68,11.41,12.54,0.92,0.56,0.05,11.119999885559082,False,False,False,6.815441493707996,12.642643970828333,8.381114817045383,14.723978560557258,18.9761090197254,6.1112762116739185,7.653697304622577,41.29887213981773,10.757751625451553,8.381114817045383,7.5430033353408446,7,True,6.8,-32.16723549488055,-3.2576282719027794,n/d,n/d,,,,False,False,,,Lateral,10.952573776245117,1.5286462591751038,-2.7749179715053307,False,False,False,sem sinal (Lateral)
ALOS3,BOVA11+SMALL11+DIVO11,BOVA11,Imobiliário,48.02,42.38,80.0,,,0.8,,49.3,37.32,24.16,60.27,False,85,Fundo duplo,,,False,3,8,False,,True,,False,True,False,True,True,True,8,10,False,False,False,True,True,False,True,False,True,False,False,0.56,True,14269026304.0,14.74,1.07,11.45,6.38,7.27,9.51,6.39,31.4,5.12,3.4,7.45,0.72,0.56,33.84,94.01,60.8,14.69,3.66,0.27,46.56,50.55,21.3,32.08,34.0,-11.1,4.2,26.65,26.4,-21.8,25.8,8.4,25.09,32.08,-6.96,1.2,0.81,0.08,28.530000686645508,False,False,False,12.997027580711938,13.472808591066707,14.33145756701471,34.07629823786434,13.187601659550845,24.746438594001866,5.700612590620713,60.425518991574314,,,,7,False,10.6,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,27.31999969482422,4.428993430957195,-12.017655565788733,False,True,False,Fundo duplo — rompeu pescoço ~R$28.07 (candidato)
ECOR3,SMALL11,SMALL11,Bens Industriais,47.6,43.65,70.0,,,0.7,,48.5,55.61,28.32,22.6,False,86,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$7.10, preço 8.9% acima do pescoço; falta fechar acima e segurar",False,1,8,False,,True,,False,True,True,False,False,True,7,10,False,False,False,False,False,False,True,False,False,True,False,5.91,False,5377152512.0,9.23,1.23,4.18,2.52,13.28,19.86,11.52,4.59,5.19,4.62,5.62,2.52,6.64,0.91,23.3,-89.7,9.31,6.86,0.19,88.21,11.06,5.87,11.74,31.7,-34.2,2.7,7.92,8.47,-50.0,43.4,-23.7,5.87,11.74,-39.06,1.85,0.74,0.04,7.730000019073486,False,False,False,1.3937786036639939,2.5854593097967085,11.096695585343843,10.882216147598635,10.644580720890417,1.8713047344522005,7.59931822640108,12.165857267965785,,,,5,False,8.7,,,n/d,n/d,,,,False,False,,,Em Alta,7.289999961853027,6.035666111425009,-35.21976379284668,False,False,False,sem sinal (Em Alta)
ANIM3,SMALL11,SMALL11,Consumo discricionário,47.51,48.84,40.0,,,0.9,,44.83,70.85,24.31,60.96,False,87,Bandeira de alta,,,False,4,8,False,,False,,False,False,False,False,True,False,4,10,True,False,True,False,True,False,True,False,False,False,False,1.75,False,1073122944.0,7.35,0.47,2.78,6.44,6.36,-2.07,14.6,3.71,3.19,3.35,3.21,1.49,2.02,2.19,47.33,205.2,3.68,6.53,0.35,72.15,22.61,1.93,5.17,47.2,-45.1,-4.3,3.39,3.48,-62.7,69.6,-12.0,1.93,5.17,-27.36,2.06,0.51,0.07,2.8399999141693115,False,False,False,1.3064104767561338,1.7747924567750513,3.7494785359215648,7.2479800197717585,3.782642333088542,1.339702705486661,1.8457486118342419,,2.299795853310366,1.8102705343046466,1.629243480874182,6,True,5.5,-42.63227006643311,-19.02127032341665,n/d,n/d,,,Bandeira de alta,False,False,,,Em Alta,2.809999942779541,1.0676146619453597,-46.29841374123684,False,True,False,"Bandeira de alta — mastro +58%, recuo 29%, bandeira 7d (candidato)"
FESA4,SMALL11+DIVO11,SMALL11,Materiais,47.13,51.92,20.0,,,1.0,,28.14,70.75,72.21,71.23,False,88,Não,,,False,2,8,False,,True,,False,False,False,True,False,False,2,10,False,False,False,False,False,True,True,False,False,True,True,-0.12,True,1917990528.0,12.9,0.58,13.03,8.28,4.49,15.62,3.69,6.78,3.65,-3.62,-9.04,3.61,0.12,,106.82,-76.0,4.04,-1.74,1.53,26.31,73.65,4.8,8.69,17.9,-34.9,-9.7,6.78,6.73,-44.8,36.1,-16.8,4.8,8.69,-32.16,1.16,0.56,-0.02,5.659999847412109,False,False,False,3.3476817694550585,4.874224656326565,4.563100652177204,9.815192613117357,,5.225440763076465,1.1721151400510126,6.664888428128655,,,,6,False,8.4,,,n/d,n/d,,,,False,False,,,Lateral,5.389999866485596,5.00927620806344,-36.40449337067736,False,False,False,sem sinal (Lateral)
QUAL3,SMALL11,SMALL11,Cuidados de saúde,46.09,50.69,20.0,,,0.2,,52.47,73.82,36.6,13.01,True,89,Não,,,False,4,8,False,,False,,False,False,False,True,True,False,2,10,True,False,True,False,True,False,False,True,False,False,True,0.61,True,438450784.0,16.12,0.32,0.61,1.25,1.96,0.44,22.61,1.9,1.44,2.45,1.52,0.58,0.89,10.3,20.13,60.1,3.16,5.32,0.47,66.78,32.76,1.39,2.71,11.5,-42.7,-9.1,2.0,2.02,-48.6,59.5,-32.6,1.39,2.62,-47.96,1.92,0.56,0.09,1.5499999523162842,False,False,False,0.13827633609843182,0.15812100630006823,0.7853808682118063,3.2371694707199534,0.27060961679381873,0.5416912321843586,0.3514797563328881,,,,,5,False,23.4,,,n/d,n/d,,,,False,False,,,Lateral,1.7200000286102295,-9.883725201522608,-44.75670043088701,False,False,False,sem sinal (Lateral)
PRIO3,BOVA11,BOVA11,Energia,45.89,44.18,55.55555555555556,,,0.9,,59.82,38.77,34.4,6.85,False,90,Bandeira de alta,,,False,3,8,False,,True,,False,,True,True,True,False,5,9,False,False,False,True,True,False,True,False,True,True,True,0.77,True,51366236160.0,14.43,1.98,0.0,0.18,13.71,30.11,10.92,18.11,6.01,1.73,2.21,1.34,0.9,1.08,2.56,189.4,7.08,6.59,0.25,59.83,40.17,34.2,72.1,88.3,-10.7,5.8,53.7,51.58,-27.7,34.4,54.2,40.82,72.1,38.84,0.08,0.04,-0.02,64.41000366210938,False,False,False,0.8163963357185536,1.514415202757917,59.142934755575126,57.1582366533421,60.42127629578447,2.159402569973914,49.40545222030621,21.86765855501071,,,,5,False,74.0,,,n/d,n/d,,,Bandeira de alta,False,False,,,Em Alta,63.9900016784668,0.6563556377963131,-11.742942313813975,False,True,False,"Bandeira de alta — mastro +21%, recuo 22%, bandeira 12d (candidato)"
