ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
POSI3,SMALL11,SMALL11,Tecnologia de informação,37.68,36.77,42.857142857142854,,,0.5,,22.18,47.14,42.36,65.28,107,Não,0,8,False,,True,,False,False,False,True,True,False,3,7,False,False,False,False,False,False,False,False,True,0.76,True,461107552.0,47.31,0.3,5.48,6.89,0.63,6.91,0.29,3.63,2.6,1.69,0.83,13.14,325.78,3.6,3.28,4.72,1.5,-29.4,-16.8,1.09,0.5,3.3299999237060547,1.6378968087032777,2.2842360878300325,0.7011609029151977,4.1927443389455785,0.7380797938530477,0.5410681866376927,0.347308625071133,10.394273326622192,,,,5,False,29.9,,,n/d,n/d,,,,False,False,,,Em Baixa,3.700000047683716,-10.000003221872644,-30.625004346171846,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
EMBJ3,BOVA11,BOVA11,Bens Industriais,37.08,34.8,50.0,,,0.7,,45.43,12.21,52.0,9.03,108,Rompimento,3,8,False,,False,,False,,True,True,True,False,3,6,False,False,False,False,False,True,True,True,True,0.16,True,68464111616.0,29.4,3.82,1.06,0.72,13.01,9.61,5.28,11.19,0.46,1.44,0.68,2.86,21.07,10.4,68.4,103.57,40.6,-7.1,21.0,0.83,0.38,96.18000030517578,4.924414361658579,9.134788640876662,43.34642870896527,43.04975523012135,35.93691675084367,12.670156823677132,29.854332516607172,42.91462833567781,,,,5,False,8.8,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,93.01000213623047,3.4082336266397117,-8.49468397128188,False,True,False,"Rompimento (vol x1.8, +3.4% do topo, MM50>MM200)"
ENGI11,BOVA11,BOVA11,Serviços públicos,36.82,35.76,42.857142857142854,,,0.0,,40.79,31.78,21.27,52.08,109,Não,3,8,False,,True,,False,False,False,False,True,True,3,7,False,False,True,False,False,False,True,True,False,3.61,False,13626531840.0,15.16,1.18,1.4,5.38,7.78,10.25,4.13,5.73,4.32,1.56,1.99,10.56,81.55,7.9,40.66,57.51,9.4,-22.6,-10.3,1.31,0.86,44.4900016784668,17.09555847482627,19.32141349198932,23.691403373097806,49.89569506553188,19.998912940488317,40.462075579561215,10.487034660010966,121.43841883258615,,,,7,False,11.6,,,n/d,n/d,,,,False,False,,,Em Baixa,49.778621673583984,-10.62427969540125,-24.079662120993138,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.6%))
QUAL3,SMALL11,SMALL11,Cuidados de saúde,36.71,40.67,14.285714285714286,,,0.2,,44.65,52.5,30.64,13.19,110,Não,3,8,False,,False,,False,False,False,False,True,False,1,7,True,False,True,False,False,False,False,True,True,,True,424307232.0,27.78,0.32,0.6,1.25,1.17,23.06,1.09,1.39,2.0,0.92,1.37,36.33,34.64,32.0,1.39,2.71,7.9,-44.6,-15.1,2.03,0.59,1.5,0.13361387818008033,0.14241416826466946,0.4110859275484017,2.3863899328163205,0.1086250004805652,0.41454848158154634,0.17019868437132316,,,,,6,False,22.0,,,n/d,n/d,,,,False,False,,,Em Baixa,1.6100000143051147,-6.832298964456307,-46.53874070780583,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.8%))
TIMS3,BOVA11,BOVA11,Comunicação,36.62,33.0,57.142857142857146,,,0.4,,32.03,7.4,45.52,76.39,111,Não,3,8,False,,True,,False,False,False,True,True,True,4,7,False,False,False,True,True,False,True,False,True,0.02,True,44787548160.0,3280.94,1.79,7.83,8.95,0.05,0.76,15.78,114.45,1.05,0.85,0.66,1312.38,29356.74,2.5,18.7,27.96,0.3,-33.0,-19.5,0.75,0.47,18.75,11.983474447344063,14.953292027772806,,,,,,0.7155768888975518,,,,2,False,20.9,,,n/d,n/d,,,,False,False,,,Em Baixa,22.670000076293945,-17.29157504676454,-33.86157555936781,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.3%))
ARML3,SMALL11,SMALL11,Bens Industriais,35.21,36.38,28.571428571428573,,,0.7,,33.44,40.48,30.69,50.69,112,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,False,False,True,True,False,1.96,False,970152128.0,17.78,0.8,17.28,4.76,4.51,9.85,2.66,4.64,3.3,2.16,2.35,25.77,84.7,2.5,2.71,6.17,3.5,-54.6,-28.6,1.83,0.56,2.799999952316284,0.9527662014522424,1.009072206883802,1.1913356378935627,3.521586912281804,0.8588692362229549,2.0202856989889106,0.4889977437494021,4.060134717789896,,,,6,False,8.3,,,n/d,n/d,,,,False,False,,,Lateral,3.549999952316284,-21.126760847155623,-55.5555576580121,False,False,False,sem sinal (Lateral)
HAPV3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,35.2,35.53,33.333333333333336,,,0.2,P/L=-11.47<2,12.25,74.66,53.64,6.25,113,Não,1,8,False,,False,,False,,False,True,True,False,2,6,False,False,False,False,False,False,True,False,False,0.16,True,4551342592.0,-11.47,0.1,0.0,0.13,-0.89,1.71,-1.35,5.35,3.32,1.79,0.34,,,3.5,8.21,41.71,16.7,-77.0,-14.9,1.56,0.39,9.579999923706055,0.09011279381263501,0.1243556554614363,,,,,,11.07018913970677,,,,2,False,122.8,,,n/d,n/d,,,,False,False,,,Lateral,11.90999984741211,-19.563391717526624,-77.54336624947923,False,False,False,sem sinal (Lateral)
MYPK3,SMALL11,SMALL11,Consumo discricionário,34.95,36.07,28.571428571428573,,,0.9,,25.64,50.98,32.18,53.47,114,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,False,True,True,False,True,1.35,True,1374886528.0,14.86,0.33,3.47,5.43,2.23,8.93,0.6,3.48,2.8,1.73,1.21,34.58,80.73,0.1,8.74,14.01,5.0,-34.5,-1.4,0.82,0.49,9.180000305175781,3.5623922087434194,3.690979232541431,4.571889443992831,19.663805961982575,3.6216631176355447,7.844293839903066,1.8171646503718026,21.167038236437325,,,,6,False,11.6,,,n/d,n/d,,,,False,False,,,Lateral,9.710000038146973,-5.458287650762306,-35.59029686028909,False,False,False,sem sinal (Lateral)
SLCE3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,34.67,38.27,14.285714285714286,,,0.0,,36.77,33.61,33.62,65.97,115,Não,1,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,False,False,3.93,False,6566198784.0,20.47,1.25,6.05,7.05,6.1,9.78,3.82,6.14,4.66,2.2,1.77,,144.3,-50.4,12.62,19.32,4.8,-31.5,-15.4,0.45,0.35,13.229999542236328,6.6617821739851255,9.699554845322343,6.7216411939060965,12.406153786808403,,8.187679703735292,1.7265754165665388,7.7810433827574395,8.576309181085783,7.984361543246365,7.185925388921729,6,True,7.2,-45.684613472729886,-35.17528739357696,n/d,n/d,,,,False,False,,,Em Baixa,13.960000038146973,-5.229229899110688,-32.08418966565587,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.2%))
SOJA3,SMALL11,SMALL11,Bens de primeira necessidade,34.36,35.38,28.571428571428573,,,0.0,,20.05,52.19,46.07,40.97,116,Não,2,8,False,,True,,False,False,False,False,True,False,2,7,False,False,False,False,True,False,True,False,False,0.89,True,705309504.0,28.66,0.53,5.69,3.84,1.84,5.12,0.95,9.75,6.11,4.6,1.23,0.02,110.11,1741.4,4.98,10.46,0.4,-52.2,-22.3,0.78,0.36,5.0,1.3721247358163886,2.5452913849394005,2.311584089323098,6.085345428588265,5.2337752965806,0.7279518603258083,2.110956036287509,,,,,5,False,8.4,,,n/d,n/d,,,,False,False,,,Em Baixa,5.920000076293945,-15.54054162901103,-52.179525253947766,False,False,False,sem sinal (Em Baixa; sem novo topo (-15.5%))
SMFT3,BOVA11+SMALL11,BOVA11,Consumo discricionário,34.14,37.64,14.285714285714286,,,0.9,,51.23,39.04,11.28,25.69,117,Não,1,8,False,,False,,False,False,True,False,False,False,1,7,False,False,False,False,False,False,True,False,False,,True,10586506240.0,15.74,1.78,5.75,2.63,11.3,10.6,8.53,3.95,4.32,1.2,2.24,2.37,41.35,-6.3,16.68,26.03,3.4,-33.7,-9.3,1.32,0.62,17.25,3.2369070614565634,6.004462599001925,14.521124523506984,15.45852288730632,10.142345103768848,12.960316825523504,7.493190937746334,,11.096660479475652,11.551330964646176,10.39619786818156,6,True,4.8,-39.73218627141125,-35.67153345231506,n/d,n/d,,,,False,False,,,Em Baixa,20.6200008392334,-16.343359369905276,-34.66846047751312,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.3%))
NATU3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,34.13,35.74,25.0,,,0.0,P/L=-4.24<2,20.12,60.77,56.07,2.78,118,Não,2,7,False,,False,,,,False,True,,False,1,4,False,False,False,False,,True,True,False,True,0.8,True,11206137856.0,-4.24,0.9,0.0,0.0,-21.11,10.18,-10.7,4.92,2.32,1.65,0.54,,,,7.2,10.7,13.3,-23.7,-12.1,1.09,0.4,8.15999984741211,,,,,,,,10.071580743544263,10.071580743544263,10.071580743544263,9.064422669189838,1,True,1.0,11.083613219239963,23.426236910266596,n/d,n/d,,,,False,False,,,Em Baixa,8.710000038146973,-6.314583103628479,-26.816142362454077,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.3%))
RAIL3,BOVA11,BOVA11,Bens Industriais,34.11,35.09,28.571428571428573,,,0.7,,49.38,28.39,21.91,13.89,119,Não,1,8,False,,False,,False,False,False,False,True,True,2,7,False,False,False,False,False,False,True,False,False,2.22,False,24050124800.0,23.16,1.73,0.84,1.31,7.49,12.14,7.34,5.45,3.06,1.37,2.06,4.44,30.33,10.6,12.33,17.04,5.1,-23.9,-11.2,1.15,0.57,12.960000038146973,1.2123540604264138,2.0335930695959012,6.704601870598534,9.711893980000466,3.652877394572381,6.472456450193706,3.3303343733505137,11.846623648488144,,,,7,False,9.8,,,n/d,n/d,,,,False,False,,,Em Baixa,14.279999732971191,-9.243695514758743,-25.210627033910548,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
JSLG3,SMALL11,SMALL11,Bens Industriais,33.78,37.22,14.285714285714286,,,0.7,P/L=-13.06<2,21.88,61.96,12.56,93.75,120,Não,1,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,False,False,,True,1404015104.0,-13.06,1.15,40.14,13.86,-8.83,9.68,-1.07,4.14,4.15,1.38,6.52,,,-44.0,3.81,8.64,29.1,-43.1,-22.9,2.08,0.61,4.920000076293945,4.871016263423321,7.092199679544358,,,,,,,5.9816079714838395,5.9816079714838395,5.383447174335456,2,True,1.5,9.419656318188686,21.577395909098527,n/d,n/d,,,,False,False,,,Em Baixa,5.760000228881836,-14.583335402938967,-44.21768427972717,False,False,False,sem sinal (Em Baixa; sem novo topo (-14.6%))
DESK3,SMALL11,SMALL11,Comunicação,32.58,33.29,28.571428571428573,,,0.4,,41.02,27.26,35.9,8.33,121,Rompimento,3,8,False,,True,,False,False,False,False,False,True,2,7,False,True,True,False,False,False,True,False,True,1.05,True,2177171968.0,35.1,1.52,0.78,0.44,4.34,11.26,4.95,5.38,2.2,1.41,1.21,9.55,15.31,-50.8,7.65,18.73,144.7,0.0,4.5,0.71,0.21,18.729999542236328,0.5836950668641362,0.820570003652023,5.358364202534065,12.163363160001586,2.1940628018577826,0.7526490034368801,2.6583086464790577,18.729999542236328,,,,3,False,32.1,,,n/d,n/d,,,Rompimento,False,False,,,Em Alta,18.690000534057617,0.21401287873599184,-2.3970869151613505,False,True,False,"Rompimento (vol x1.1, +0.2% do topo, MM50>MM200)"
BHIA3,SMALL11,SMALL11,Consumo discricionário,32.39,35.17,16.666666666666668,,,0.9,P/L=-0.18<2,23.23,95.4,2.94,2.78,122,Não,1,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,False,True,False,,True,689351360.0,-0.18,0.38,0.0,0.0,-2.05,10.46,-12.3,1.94,6.49,0.72,6.41,,,6.1,0.66,5.15,3.0,-86.8,-60.3,1.52,0.34,0.6800000071525574,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Baixa,1.0099999904632568,-32.6732659828381,-87.59124078858076,False,False,False,sem sinal (Em Baixa; sem novo topo (-32.7%))
RAPT4,SMALL11,SMALL11,Bens Industriais,32.33,38.03,0.0,,,0.7,P/L=-5.62<2,17.63,77.94,29.46,47.22,123,Não,1,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,False,False,1.87,False,1645806208.0,-5.62,0.53,0.0,4.3,-9.35,8.29,-2.23,4.34,3.38,2.07,2.19,,,-3.4,4.35,6.98,8.5,-32.4,-5.7,1.35,0.57,4.71999979019165,1.451188113883769,2.112929893814768,,,,,,9.182470356017285,1.7820590038492683,1.7820590038492683,1.6038531034643415,2,True,6.3,-66.02005985684126,-62.24451095204584,n/d,n/d,,,,False,False,,,Lateral,5.139999866485596,-8.171207922250678,-32.763535569572824,False,False,False,sem sinal (Lateral)
DXCO3,SMALL11,SMALL11,Materiais,31.98,35.1,14.285714285714286,,,1.0,P/L=-130.22<2,15.15,71.56,33.88,36.11,124,Não,2,8,False,,True,,False,False,False,False,False,False,1,7,False,False,False,False,False,False,True,True,False,1.46,True,4675533824.0,-130.22,0.68,0.0,3.42,-0.52,4.35,-0.11,4.72,3.22,1.98,1.18,,,-53.0,4.44,6.09,16.1,-15.4,2.5,1.18,0.61,5.150000095367432,1.2576629250843554,1.8311572189228214,,,,,,5.218763598513475,1.5444100720035885,1.5444100720035885,1.3899690648032297,2,True,4.1,-73.01030992109018,-70.011455467878,n/d,n/d,,,,False,False,,,Em Alta,5.289999961853027,-2.6465003307212798,-17.202568021167885,False,False,False,sem sinal (Em Alta)
SIMH3,SMALL11,SMALL11,Industrials,31.69,34.76,14.285714285714286,,,0.7,P/L=-40.26<2,28.58,71.28,11.35,18.06,125,Não,5,8,False,,False,,False,False,False,False,True,False,1,7,False,True,True,False,True,False,True,True,False,15.71,False,3625145344.0,-40.26,0.84,2.04,2.24,-2.1,11.4,-0.2,3.93,3.73,1.3,8.66,,,6.1,6.15,14.3,1.0,-56.6,-32.1,2.34,0.7,6.210000038146973,0.9919430678615215,1.8400543908831224,,,,,,45.75507768992678,,,,2,False,46.1,,,n/d,n/d,,,,False,False,,,Em Baixa,7.880000114440918,-21.19289406142897,-57.49280743269254,False,False,False,sem sinal (Em Baixa; sem novo topo (-21.2%))
LWSA3,SMALL11,SMALL11,Tecnologia de informação,31.43,31.93,28.571428571428573,,,0.5,P/L=-9.36<2,10.72,57.71,50.21,26.39,126,Não,1,7,False,,False,,False,False,False,True,True,False,2,7,False,False,False,False,False,,True,False,True,,True,1949808384.0,-9.36,0.87,8.51,2.64,-9.34,5.67,-14.56,5.45,,1.14,0.03,,,47.1,3.42,4.72,3.8,-24.8,-7.4,1.37,0.56,3.549999952316284,0.6699455250417894,1.2427489489525192,,,,,,,0.9563472369971543,0.9563472369971543,0.8607125132974389,2,True,1.9,-75.75457676454768,-73.06064084949742,n/d,n/d,,,,False,False,,,Em Baixa,3.9200000762939453,-9.438778489195021,-26.099764997814546,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.4%))
MRVE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,31.36,33.95,16.666666666666668,,,0.9,P/L=-3.17<2,14.74,71.56,33.58,27.08,127,Não,1,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,True,False,False,0.78,True,2363904512.0,-3.17,0.46,0.0,2.66,-14.6,6.58,-6.68,5.15,3.23,2.08,1.43,,,21.6,4.2,10.43,0.0,-59.7,-30.4,1.56,0.59,4.199999809265137,0.7992211519429211,1.4825552368541186,,,,,,2.4898658525657584,1.5905474137875995,1.4825552368541186,1.3342997131687069,3,True,3.1,-68.23095776753938,-62.129821761446856,n/d,n/d,,,,False,False,,,Em Baixa,4.730000019073486,-11.205078386282253,-60.11396091384281,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.2%))
AUAU3,SMALL11,SMALL11,Consumo discricionário,30.92,30.5,33.333333333333336,,,0.9,P/L=0.00<2,18.02,63.95,26.47,11.11,128,Não,1,8,False,,,,,,False,True,False,,1,3,False,False,False,False,False,False,True,False,False,,True,2892267008.0,0.0,0.92,0.91,0.92,0.0,0.0,3.33,0.0,3.87,1.19,0.74,,,-18.6,2.8,3.87,19.8,-13.1,0.7,0.85,0.42,3.359999895095825,0.22064591532058586,0.32126045270677306,,,,,,,0.27095318401367946,0.27095318401367946,0.24385786561231151,2,True,1.5,-92.74232520160966,-91.9359168906774,n/d,n/d,,,,False,False,,,Em Alta,3.680000066757202,-8.695656680880425,-16.69853640613792,False,False,False,sem sinal (Em Alta)
LJQQ3,SMALL11,SMALL11,Consumo discricionário,30.85,33.35,16.666666666666668,,,0.9,P/L=-1.02<2,7.59,89.97,14.65,45.14,129,Não,0,8,False,,False,,False,,False,False,True,False,1,6,False,False,False,False,False,False,False,False,False,,True,204848096.0,-1.02,0.69,0.0,4.09,-67.62,2.03,-6.84,0.78,33.06,1.86,7.1,,,3.7,0.99,2.83,0.0,-65.0,-35.3,2.08,0.58,0.9900000095367432,0.28912674909797514,0.4075283634373207,,,,,,,0.3483275562676479,0.3483275562676479,0.3134948006408831,2,True,1.4,-68.33385882616521,-64.8153986957391,n/d,n/d,,,,False,False,,,Em Baixa,1.309999942779541,-24.42747688704674,-65.50522477307037,False,False,False,sem sinal (Em Baixa; sem novo topo (-24.4%))
YDUQ3,BOVA11+SMALL11,BOVA11,Consumo discricionário,30.59,35.99,0.0,,,0.9,,35.35,46.8,22.81,38.19,130,Não,1,8,False,,False,,False,False,False,False,False,False,0,7,False,False,False,False,False,False,True,False,False,3.83,False,1893098880.0,17.38,0.69,7.57,3.6,3.96,10.92,2.14,3.69,3.13,1.47,1.78,11.73,62.57,-46.7,7.44,14.76,0.0,-49.6,-22.3,1.65,0.63,7.440000057220459,1.913318375718536,2.171563147719081,3.4704065268453306,10.190952245812975,2.1756692664172093,6.054927374059294,1.5423752200165837,16.430496866848376,,,,6,False,10.7,,,n/d,n/d,,,,False,False,,,Em Baixa,8.380000114440918,-11.217184300518024,-51.340745089715554,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.2%))
CSNA3,BOVA11+SMALL11,BOVA11,Materiais,30.29,35.63,0.0,,,1.0,P/L=-3.07<2,27.47,49.62,6.77,95.14,131,Não,3,8,False,,False,,False,False,False,False,False,False,0,7,False,False,True,False,False,False,True,True,False,,True,5728726016.0,-3.07,15.87,0.0,15.41,-5.17,11.49,-4.49,0.8,5.14,1.11,3.24,,,-2.8,4.28,10.89,0.9,-60.3,-26.3,1.69,0.55,4.320000171661377,4.755388311683437,6.923845381811085,,,,,,,5.839616846747261,5.839616846747261,5.255655162072535,2,True,1.5,21.65867947295301,35.17631052550336,n/d,n/d,,,,False,False,,,Em Baixa,5.710000038146973,-24.343254942195813,-61.83745328512167,False,False,False,sem sinal (Em Baixa; sem novo topo (-24.3%))
EQTL3,BOVA11,BOVA11,Serviços públicos,28.89,28.95,28.571428571428573,,,0.0,,37.67,17.64,21.64,32.64,132,Não,2,8,False,,True,,False,False,False,False,False,True,2,7,False,False,True,False,False,False,True,False,False,2.23,False,44598603776.0,29.16,1.76,4.41,3.15,6.02,10.19,2.89,7.12,3.98,1.56,2.06,60.17,91.95,-24.0,33.29,45.35,6.6,-21.7,-11.3,1.22,0.83,35.5,7.995811872255063,8.322666354320384,9.051336585886677,23.5055013320962,4.428872079563121,13.690380414982537,3.623113815232974,47.375107535351184,,,,6,False,13.1,,,n/d,n/d,,,,False,False,,,Em Baixa,39.349998474121094,-9.783986336500327,-23.359239564142833,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
ENEV3,BOVA11,BOVA11,Serviços públicos,28.68,24.92,50.0,,,0.0,,33.84,11.48,32.73,2.78,133,Não,2,8,False,,True,,False,,False,False,True,True,3,6,False,False,False,False,True,False,True,False,False,1.11,True,46122553344.0,36.7,2.33,0.0,0.0,6.36,6.1,6.94,10.91,3.52,1.48,1.17,5.77,,35.8,13.71,27.59,75.9,-12.6,-6.4,1.13,0.55,24.110000610351562,,,8.704564253056079,12.367373811018867,4.178190841466919,,4.3812816990800005,15.176736906877572,8.961629502299887,8.704564253056079,7.834107827750471,5,True,3.6,-67.50681198910083,-62.83023942167701,n/d,n/d,,,,False,False,,,Em Baixa,27.15999984741211,-11.229746885846026,-14.260313332875263,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.2%))
HBOR3,SMALL11,SMALL11,Imobiliário,28.55,28.55,28.571428571428573,,,0.8,,16.48,35.75,39.47,43.06,134,Não,1,8,False,,True,,False,False,False,True,False,False,2,7,False,False,False,False,False,False,False,True,False,,True,248137056.0,55.81,0.18,7.01,3.93,0.31,2.16,0.48,13.27,13.24,2.34,0.7,,219.21,-74.5,1.68,4.23,11.3,-55.8,-16.1,1.66,0.42,1.8700000047683716,0.524649493393132,0.7638896623804003,0.3484680173730705,2.7985985378100473,,0.29502591825688024,0.08951032863841235,,,,,4,False,31.3,,,n/d,n/d,,,,False,False,,,Em Baixa,2.009999990463257,-6.965173450703277,-56.04584957412821,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.0%))
RCSL4,SMALL11,SMALL11,Bens Industriais,27.78,28.27,25.0,,,0.7,P/L=-3.66<2,38.89,,17.11,2.78,135,Não,2,6,False,,False,,False,,True,,,False,1,4,True,True,False,False,,,False,False,True,,True,63644588.0,-3.66,-4.46,0.0,0.0,121.91,-4.98,0.0,-21.04,,1.22,,,,,0.26,2.7,92.3,-81.5,-20.3,0.24,0.03,0.5,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,Em Alta,0.7799999713897705,-35.89743354616777,-81.96573514443737,False,False,False,sem sinal (Em Alta)
BRAV3,BOVA11+SMALL11,BOVA11,Energia,27.7,29.65,16.666666666666668,,,0.9,,23.41,54.24,21.52,12.5,136,Não,1,8,False,,False,,False,,False,False,False,True,1,6,False,False,False,False,False,False,True,False,False,11.81,False,8686956544.0,159.1,0.71,0.66,1.08,0.44,8.3,0.44,3.23,3.05,1.26,1.55,,171.49,-17.3,13.35,21.64,40.1,-13.6,-4.3,0.5,0.24,18.700000762939453,1.4397355570376906,2.0962549710468776,,,,,,18.700000762939453,,,,2,False,13.0,,,n/d,n/d,,,,False,False,,,Em Baixa,21.0,-10.952377319335938,-15.556587073321593,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
PRNR3,SMALL11,SMALL11,Bens Industriais,27.57,29.92,14.285714285714286,,,0.7,,35.65,25.49,29.54,15.97,137,Não,2,8,False,,False,,False,False,False,False,True,False,1,7,False,False,False,False,True,False,True,False,True,1.46,True,978469504.0,22.86,1.82,0.0,1.69,7.98,9.65,2.67,5.95,2.65,1.46,1.36,4.66,38.53,2500.3,14.63,21.97,17.4,-21.8,-8.9,1.1,0.59,17.170000076293945,2.0668943212062736,3.337896407046235,8.664043365523419,12.626638567068522,4.950407270022609,5.395061977143808,4.322522660219625,13.501165511463627,6.549428374504036,5.172734623583208,4.6554611612248875,6,True,6.5,-72.8860737301188,-61.85539693999993,n/d,n/d,,,,False,False,,,Em Baixa,19.700000762939453,-12.842642582050356,-22.272521694471592,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.8%))
